"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(受取手形)","","","","","","",""
"モスニック(株)","令5.6.30","令5.10.31","三菱UFJ西川口","","18135876","",""
"合計","","","","","18135876","",""
"(割引手形)","","","","","","",""
"モスニック(株)","令5.3.31","令5.7.31","三菱UFJ西川口","","1046910","富士宮信用金庫本店",""
"モスニック(株)","令5.4.28","令5.7.31","三菱UFJ西川口","","10000000","富士宮信用金庫本店",""
"モスニック(株)","令5.4.28","令5.7.31","三菱UFJ西川口","","5000000","富士宮信用金庫本店",""
"モスニック(株)","令5.5.31","令5.8.31","三菱UFJ西川口","","17846686","富士宮信用金庫本店",""
"モスニック(株)","令5.6.30","令5.9.29","三菱UFJ西川口","","18991214","富士宮信用金庫本店",""
"(株)双葉","令5.3.30","令5.7.31","静岡富士宮","","605000","富士宮信用金庫本店",""
"(株)双葉","令5.4.26","令5.8.31","静岡富士宮","","2330350","富士宮信用金庫本店",""
"(株)双葉","令5.5.31","令5.9.30","静岡富士宮","","594000","富士宮信用金庫本店",""
"合計","","","","","56414160","",""
"計","","","","","74550036","",""
