"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"大政建設工業(株)","5.5.31","5.9.30","朝銀西信用組合","広島支店","272000","",""
"大政建設工業(株)","5.6.30","5.10.31","朝銀西信用組合","広島支店","946000","",""
"大政建設工業(株)","5.7.31","5.11.30","朝銀西信用組合","広島支店","322000","",""
"大政建設工業(株)","5.8.31","5.12.31","朝銀西信用組合","広島支店","702000","",""
"大政建設工業(株)","5.9.30","6.1.31","朝銀西信用組合","広島支店","390000","",""
"富野機工(株)","5.9.15","6.1.25","中国銀行","福山南支店","310591","",""
"太陽工業(株)","5.9.25","5.12.25","三菱UFJ銀行","大阪中央支店","430454","",""
"受取手形計","","","","","3373045","",""
"(株)ICHIKAWA","5.6.30","5.10.31","広島銀行","本店営業部","2960100","",""
"太陽工業(株)","5.7.25","5.10.25","三菱UFJ銀行","大阪中央支店","5000000","",""
"太陽工業(株)","5.7.25","5.10.25","三菱UFJ銀行","大阪中央支店","2225252","",""
"太陽工業(株)","5.8.25","5.11.25","三菱UFJ銀行","大阪中央支店","2800320","",""
"太陽工業(株)","5.9.25","5.12.25","三菱UFJ銀行","大阪中央支店","5000000","",""
"タマダ(株)","5.8.21","5.12.20","北國銀行","本店営業部","1570800","",""
"割引手形計","","","","","19556472","",""
"合計","","","","","22929517","",""
