"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"受取手形","","","","","","",""
"(株)アルボレックス","令5.2.20","令5.6.20","阿波銀行","阿南支店","3000000","",""
"〃","令5.3.20","令5.7.20","〃","〃","3000000","",""
"〃","令5.3.20","令5.7.20","〃","〃","2762267","",""
"〃","令5.4.20","令5.8.20","〃","〃","3000000","",""
"〃","令5.4.20","令5.8.20","〃","〃","3358577","",""
"〃","令5.5.20","令5.9.20","〃","〃","3000000","",""
"〃","令5.5.20","令5.9.20","〃","〃","2274808","",""
"(小計)","","","","","20395652","",""
"割引手形","","","","","","",""
"(株)アルボレックス","令4.2.20","令4.6.20","阿波銀行","阿南支店","2324724","香川銀行/徳島支店","5/31割引"
"(小計)","","","","","2324724","",""
"計","","","","","22720376","",""
