"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"日栄樹脂工業(株)","令5.2.10","令5.5.8","","","2000000","",""
"日栄樹脂工業(株)","令5.3.10","令5.6.6","","","3500000","",""
"日栄樹脂工業(株)","令5.3.10","令5.6.6","","","1500000","",""
"","","手持手形計","","","7000000","",""
"日栄樹脂工業(株)","令5.2.10","令5.5.8","","","1820000","",""
"","","割引手形計","","","1820000","",""
"日栄樹脂工業(株)","令5.2.10","令5.5.8","","","3000000","",""
"日栄樹脂工業(株)","令","令5.6.6","","","3500000","",""
"日栄樹脂工業(株)","令","令5.6.6","","","1587000","",""
"","","裏書手形計","","","8087000","",""
"計","","","","","16907000","",""
