"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)オゼキヤ","R.4.6.1","R.4.8.20","愛知銀行","東郊通支店","10000000","",""
"(株)オゼキヤ","R.4.6.1","R.4.8.20","愛知銀行","東郊通支店","4729431","",""
"(株)ハマ","R.4.6.10","R.4.8.20","りそな銀行","浅草支店","20000000","",""
"(株)ハマ","R.4.6.10","R.4.8.20","りそな銀行","浅草支店","4589321","",""
"受取手形計","","","","","39318752","",""
"(株)オゼキヤ","R.4.5.1","R.4.7.20","愛知銀行","東郊通支店","10000000","興産信用金庫神保町支店","割引"
"(株)オゼキヤ","R.4.5.1","R.4.7.20","愛知銀行","東郊通支店","4204066","第一勧業信用組合巣鴨支店","割引"
"(株)ハマ","R.4.5.10","R.4.7.20","りそな銀行","浅草支店","15000000","興産信用金庫神保町支店","割引"
"(株)ハマ","R.4.5.10","R.4.7.20","りそな銀行","浅草支店","10000000","興産信用金庫神保町支店","割引"
"割引手形計","","","","","39204066","",""
"計","","","","","785228181","",""
