"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"日本キャスタブル工業(株)","R5.12.25","R6.6.1","電子手形","","275370","","0"
"(株)ユノス","R5.10.20","R6.1.22","電子手形","","119482","","0"
"〃","R5.11.20","R6.2.20","電子手形","","168278","","0"
"〃","R5.12.20","R6.3.21","電子手形","","247632","","0"
"高田化学(株)","R5.9.19","R6.1.10","商工組合中央金庫広島支店","","2271042","","0"
"〃","R5.11.17","R5.12.20","商工組合中央金庫広島支店","","1073020","","0"
"〃","R5.12.18","R6.4.10","商工組合中央金庫広島支店","","784222","","0"
"錦海化学(株)","R5.8.31","R5.12.31","電子手形","","503085","","0"
"JOHNAN(株)","R5.12.20","R6.4.18","電子手形","","307120","","0"
"一建設(株)","R5.9.20","R6.1.20","電子手形","","846780","","0"
"〃","R5.10.20","R6.2.20","電子手形","","614010","",""
"〃","R5.11.20","R6.3.20","電子手形","","1152870","","0"
"〃","R5.12.20","R6.4.20","電子手形","","810520","","0"
"〃","R4.12.20","R5.4.20","電子手形","","","","0"
"受取手形計","","","","","28661276","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"計","","","","","28661276","",""
