"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"北陸電機製造(株)","令4・11・30","令5・4・30","","","1800000","","裏書松田金属工業(株)"
"〃","令4・11・30","令5・4・30","","","5000000","商工組合中央金庫","割引"
"〃","令4・11・30","令5・4・30","","","2698645","〃","〃"
"〃","令4・12・28","令5・5・31","","","2200000","","裏書松田金属工業(株)"
"〃","令4・12・28","令5・5・31","","","9400000","城北信用金庫","割引"
"〃","令4・12・28","令5・5・31","","","2692540","きらぼし銀行","〃"
"フィルネクスト(株)","令4・12・12","令5・4・13","","","3000000","","裏書住化積水フィルム(株)"
"〃","令4・12・12","令5・4・13","","","696748","","〃"
"〃","令4・12・12","令5・4・13","","","1508196","城北信用金庫","割引"
"〃","令5・1・13","令5・5・13","","","3000000","","裏書住化積水フィルム(株)"
"〃","令5・1・13","令5・5・13","","","166086","","〃"
"〃","令5・1・13","令5・5・13","","","507480","きらぼし銀行","割引"
"〃","令5・2・10","令5・6・13","","","3000000","","裏書住化積水フィルム(株)"
"〃","令5・2・10","令5・6・13","","","410352","","〃"
"〃","令5・2・10","令5・6・13","","","436870","",""
"〃","令5・3・10","令5・7・13","","","3000000","","裏書住化積水フィルム(株)"
"〃","令5・3・10","令5・7・13","","","780982","","〃"
"〃","令5・3・10","令5・7・13","","","1680383","",""
"(株)前田電機製作所","令4・12・26","令5・4・20","","","178834","きらぼし銀行","割引"
"〃","令5・1・25","令5・5・20","","","145882","〃","〃"
"有沢総業(株)","令4・12・29","令5・4・30","","","1583888","〃","〃"
"〃","令5・1・31","令5・5・31","","","1763097","〃","〃"
