"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"アジアリチウム(株)","R5.9.20","R5.12.31","三菱東京UFJ銀行大和田支店","","393165","","0"
"本荘ケミカル(株)","R5.9.15","R5.12.31","三菱東京UFJ銀行大和田支店","","971903","","0"
"〃","R5.10.16","R6.1.31","三菱東京UFJ銀行大和田支店","","605513","","0"
"〃","R5.11.15","R6.2.29","三菱東京UFJ銀行大和田支店","","4732508","","0"
"〃","R5.12.18","R6.3.31","三菱東京UFJ銀行大和田支店","","773568","","0"
"(株)大熊","R5.10.20","R6.2.20","電子手形","","534759","","0"
"新青山(株)","R5.10.10","R6.1.10","みずほ銀行岡山支店","","769318","","0"
"〃","R5.11.10","R6.2.10","みずほ銀行岡山支店","","498381","","0"
"〃","R5.12.10","R6.3.10","みずほ銀行岡山支店","","454091","","0"
"備前化成(株)","R5.9.20","R6.1.10","電子手形","","1135309","","0"
"〃","R5.10.20","R6.2.10","電子手形","","1504496","","0"
"〃","R5.11.20","R6.3.10","電子手形","","1656590","","0"
"〃","R5.12.20","R6.4.10","電子手形","","14315444","","0"
"(株)大阪合成有機化学研究所","R5.10.16","R6.1.15","電子手形","","1093939","","0"
"〃","R5.11.15","R6.2.15","電子手形","","1082950","","0"
"〃","R5.12.15","R6.3.15","電子手形","","452749","","0"
"扶桑薬品工業(株)","R5.9.20","R6.1.20","電子手形","","176010","","0"
"〃","R5.10.20","R6.2.20","電子手形","","136313","","0"
"〃","R5.12.20","R6.4.20","電子手形","","174015","","0"
"(株)阿部","R5.11.30","R6.1.31","中国銀行玉島支店","","203385","","0"
"日本キャスタブル工業(株)","R5.7.25","R6.1.1","電子手形","","241890","","0"
"〃","R5.8.25","R6.2.1","電子手形","","210909","","0"
"〃","R5.11.25","R6.5.1","電子手形","","254540","","0"
"計","","","","","","",""
