"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)唐津枠石","令3.1.15","令4.8.15","","","2000000","",""
"〃","令3.2.15","令4.9.15","","","2500000","",""
"〃","令3.3.15","令4.10.15","","","1500000","",""
"〃","令3.5.17","令4.10,15","","","1000000","",""
"〃","令3.5.17","令4.11.15","","","2000000","",""
"〃","令3.5.17","令4.12.15","","","2000000","",""
"〃","令3.5.17","令4.11.15","","","1000000","",""
"〃","令3.6.15","令5.2.15","","","2000000","",""
"〃","令3.6.15","令5.3.15","","","2000000","",""
"〃","令3.6.15","令5.4.15","","","1500000","",""
"〃","令3.7.15","令4.11.15","","","500000","",""
"〃","令3.7.15","令5.5.15","","","2000000","",""
"〃","令3.7.15","令5.6.15","","","2000000","",""
"〃","令3.7.15","令5.7.15","","","2000000","",""
"〃","令3.7.15","令5.8.15","","","2000000","",""
"〃","令3.8.18","令5.9.15","","","2500000","",""
"〃","令3.8.18","令5.10.15","","","2500000","",""
"〃","令3.8.18","令5.11.1","","","2500000","",""
"〃","令3.8.18","令5.12.15","","","2500000","",""
"〃","令3.9.15","令6.2.15","","","2500000","",""
"〃","令3.9.15","令6.3.15","","","2500000","",""
"〃","令3.9.15","令6.3.15","","","2000000","",""
