"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"その他割引手形","..","..","","","21703258","",""
"割引手形","..","..","","","-826754303","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"","..","..","","","","",""
"合計","","","","","","",""
