ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,347666,202507,役員報酬,役員報酬,,"12,000,000","12,000,000",,,,,,,,,,
,,2,000,347666,202507,給与手当,給与手当,,"65,555,093","65,555,093",,,,,,,,,,
,,3,000,347666,202507,賞与,賞与,,"8,640,000","8,640,000",,,,,,,,,,
,,4,000,347666,202507,法定福利費,法定福利費,,"13,005,275","13,005,275",,,,,,,,,,
,,5,000,347666,202507,福利厚生費,福利厚生費,,"1,119,644","1,119,644",,,,,,,,,,
,,6,000,347666,202507,外注処分費,外注処分費,,"77,057,572","77,057,572",,,,,,,,,,
,,7,000,347666,202507,旅費交通費,旅費交通費,,"2,878,953","2,878,953",,,,,,,,,,
,,8,000,347666,202507,通信費,通信費,,"579,213","579,213",,,,,,,,,,
,,9,000,347666,202507,交際費,交際費,,"1,861,086","1,861,086",,,,,,,,,,
,,10,000,347666,202507,減価償却費,減価償却費,,"32,226,543","32,226,543",,,,,,,,,,
,,11,000,347666,202507,賃借料,賃借料,,"8,935,869","8,935,869",,,,,,,,,,
,,12,000,347666,202507,保険料,保険料,,"4,681,323","4,681,323",,,,,,,,,,
,,13,000,347666,202507,修繕費,修繕費,,"15,992,100","15,992,100",,,,,,,,,,
,,14,000,347666,202507,水道光熱費,水道光熱費,,"7,017,097","7,017,097",,,,,,,,,,
,,15,000,347666,202507,燃料費,燃料費,,"13,158,876","13,158,876",,,,,,,,,,
,,16,000,347666,202507,消耗品費,消耗品費,,"2,856,274","2,856,274",,,,,,,,,,
,,17,000,347666,202507,租税公課,租税公課,,"4,525,340","4,525,340",,,,,,,,,,
,,18,000,347666,202507,事務用品費,事務用品費,,"176,891","176,891",,,,,,,,,,
,,19,000,347666,202507,広告宣伝費,広告宣伝費,,"148,546","148,546",,,,,,,,,,
,,20,000,347666,202507,諸会費,諸会費,,"846,530","846,530",,,,,,,,,,
,,21,000,347666,202507,支払報酬,支払報酬,,"972,000","972,000",,,,,,,,,,
,,22,000,347666,202507,リース料,リース料,,"78,948","78,948",,,,,,,,,,
,,23,000,347666,202507,備品費,備品費,,"1,184,650","1,184,650",,,,,,,,,,
,,24,000,347666,202507,外注人件費,外注人件費,,"40,400,330","40,400,330",,,,,,,,,,
,,25,000,347666,202507,外注運送費,外注運送費,,"2,886,500","2,886,500",,,,,,,,,,
,,26,000,347666,202507,寄附金,寄附金,,"55,800","55,800",,,,,,,,,,
,,27,000,347666,202507,雑費,雑費,,"2,571,292","2,571,292",,,,,,,,,,
,,28,000,347666,202507,合計,合計,,,,"321,411,745","321,411,745",,,,,,,,
