振出人,振出年月日,支払期日,支払銀行名称,支払銀行支店名,金額,割引銀行名及び支店名等,摘要
(株)嶋田,5.9.15,6.1.15,,,141163,,
(株)嶋田,5.8.15,5.1215,,,183134,,
関西金属工業(株),5.9.20,6.1.20,,,1418890,,
サス・サンワ(株),5.9.30,6.1.31,,,284335,,
初田拡散機(株),5.7.20,5.12.10,,,236720,,
北川精機(株),5.6.30,5.10.31,,,1547040,,
大西機工(株),5.7.20,5.11.30,,,230230,,
大西機工(株),5.6.20,5.10.31,,,421080,,
(株)ハイドローリック,5.8.31,6.1.5,,,138600,,
大阪車輌(株)阪神食品,5.8.31,5.11.29,,,328306,,
(株)アルファーシステム,5.9.30,6.1.31,,,2000000,,
(株)アルファーシステム,5.9.30,6.1.31,,,2000000,,
(株)アルファーシステム,5.9.30,6.1.31,,,3000000,,
(株)アルファーシステム,5.9.30,6.1.31,,,3000000,,
(株)アルファーシステム,5.9.30,6.1.31,,,20000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,2000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,3000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,3000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,5000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,5000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,10000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,10000000,,
(株)アルファーシステム,5.8.31,5.12.31,,,20000000,,
合計,,,,,,,
