"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"ユニコム(株)","5.3.31","5.7.20","中国銀行","多度津支店","310200","",""
"アオイ化学工業(株)","5.3.31","5.7.31","三菱UFJ銀行","広島支店","775500","",""
"マルナガロジスティクス(株)","5.4.30","5.8.20","三井住友銀行","神戸支店","401500","",""
"ユニコム(株)","5.4.30","5.8.20","中国銀行","多度津支店","177100","",""
"アオイ化学工業(株)","5.4.30","5.8.31","三菱UFJ銀行","広島支店","280500","",""
"マルナガロジスティクス(株)","5.5.31","5.9.20","三井住友銀行","神戸支店","189750","",""
"ユニコム(株)","5.5.31","5.9.20","中国銀行","多度津支店","207900","",""
"アオイ化学工業(株)","5.5.31","5.9.30","三菱UFJ銀行","広島支店","361900","",""
"マルナガロジスティクス(株)","5.6.30","5.10.20","三井住友銀行","神戸支店","338800","",""
"ユニコム(株)","5.6.30","5.10.20","中国銀行","多度津支店","124300","",""
"アオイ化学工業(株)","5.6.30","5.10.31","三菱UFJ銀行","広島支店","357500","",""
"手持手形計","","","","","3524950","",""
"合計","","","","","3524950","",""
