"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"手許手形","","","","","","",""
"(株)北電子","4.9.30","5.3.31","三菱UFJ銀行","西池袋支店","6577758","",""
"(株)北電子","4.10.31","5.3.31","三菱UFJ銀行","西池袋支店","33087930","",""
"(株)北電子","4.11.30","5.4.30","三菱UFJ銀行","西池袋支店","40464216","",""
"(株)北電子","4.12.31","5.5.31","三菱UFJ銀行","西池袋支店","19326648","",""
"(株)北電子","5.1.31","5.6.30","三菱UFJ銀行","西池袋支店","11964924","",""
"(株)サンコーシャ","4.11.30","5.3.31","商工組合中央金庫","横浜西口支店","3176985","",""
"小計","","","","","114598461","",""
"割引手形","","","","","","",""
"(株)サンコーシャ","4.11.30","5.3.31","商工組合中央金庫","横浜西口支店","3176985","",""
"小計","","","","","3176985","",""
"計","","","","","117775446","",""
