"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"松文産業(株)","令4.10.31","令5.8.31","","","2000000","",""
"松文産業(株)","令5.5.12","令5.7.31","","","396880","",""
"松文産業(株)","令5.6.15","令5.8.31","","","198880","",""
"松文産業(株)","令5.6.15","令5.8.31","","","8000000","",""
"豊島繊維(株)","令5.5.10","令5.7.31","","","1035522","",""
"豊島繊維(株)","令5.6.12","令5.8.31","","","641328","",""
"(株)エヌビーワイ","令5.4.10","令5.8.15","","","652300","",""
"(株)エヌビーワイ","令5.5.11","令5.8.15","","","282480","",""
"足羽工業所","令5.4.8","令5.7.13","","","695596","",""
"足羽工業所","令5.5.10","令5.8.13","","","152596","",""
"足羽工業所","令5.6.10","令5.9.13","","","323596","",""
"計","","","","","14379178","",""
