"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)サノセキエンジニアリング","令5.3.31","令5.8.1","みずほ","鶴見","1550000","",""
"〃","令5.4.28","令5.9.1","みずほ","鶴見","680000","",""
"〃","令5.5.31","令5.10.1","みずほ","鶴見","840000","",""
"〃","令5.6.30","令5.11.1","みずほ","鶴見","1690000","",""
"","","小計","","","4760000","",""
"(有)システムエース","令5.3.31","令5.7.31","川崎信用金庫","鶴見","1100000","",""
"〃","令5.4.30","令5.8.31","川崎信用金庫","鶴見","726000","",""
"〃","令5.5.31","令5.9.30","川崎信用金庫","鶴見","682000","",""
"〃","令5.6.30","令5.10.31","川崎信用金庫","鶴見","572000","",""
"","","小計","","","3080000","",""
"計","","","","","7840000","",""
