"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)前川製作所","R5.5.31","R5.9.27","みずほ銀行深川支店","","25709271","",""
"同上","R5.6.30","R5.10.27","みずほ銀行深川支店","","19998319","",""
"同上","R5.4.28","R5.8.25","みずほ銀行深川支店","","13958351","",""
"受取手形計","","","","","59665941","",""
"(株)前川製作所","R5.7.31","R5.11.27","鹿児島信用金庫加治木支店","","24032861","",""
"アルバック機工(株)","R5.5.31","R5.9.30","鹿児島信用金庫加治木支店","","2055577","",""
"同上","R5.6.30","R5.10.31","鹿児島信用金庫加治木支店","","1276118","",""
"同上","R5.7.31","R5.11.30","鹿児島信用金庫加治木支店","","1080056","",""
"同上","R5.4.28","R5.8.31","鹿児島信用金庫加治木支店","","1026271","",""
"電子記録債権計","","","","","29470883","",""
"株式会社アルプスエンジニアリング","R5.6.30","R5.10.31","静岡銀行雄踏支店","","1462780","(株)クリモト",""
"同上","R5.6.30","R5.10.31","静岡銀行雄踏支店","","1231230","(株)日本フルードシステム",""
"裏書手形","","","","","2694010","",""
"計","","","","","91830834","",""
