"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"晃栄化学工業(株)","","5.11.30","","","3000000","",""
"〃","","5.11.30","","","3000000","",""
"〃","","5.11.30","","","1031924","",""
"〃","","5.12.31","","","3000000","",""
"〃","","5.12.31","","","1709920","",""
"〃","","6.1.31","","","3000000","",""
"〃","","6.2.29","","","3000000","",""
"〃","","6.2.29","","","1164583","",""
"三惠冶金工業(株)","","5.11.20","","","1517147","",""
"〃","","5.12.20","","","1048382","",""
"〃","","6.1.20","","","2037070","",""
"(株)三工商会","","5.11.5","","","4438894","",""
"〃","","5.12.5","","","2792449","",""
"〃","","6.1.31","","","8890695","",""
"(株)三進製作所","","5.11.30","","","1615317","",""
"〃","","5.12.31","","","1242841","",""
"〃","","6.1.31","","","1772166","",""
"〃","","6.2.29","","","1732517","",""
"(株)サンベスト工業","","5.11.20","","","1512175","",""
"〃","","5.12.20","","","1032372","",""
"〃","","6.2.20","","","3001788","",""
"太陽鉱工(株)","","6.2.29","","","1906594","",""
"チェストプレミックス(株)","","5.12.31","","","1060672","",""
"合計","","","","","","",""
