"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"受取手形","","","","","","",""
"不二工機製造(株)","令5.3.31","令5.7.31","三菱UFJ","浜松","599500","",""
"〃","令5.4.28","令5.8.31","〃","〃","594000","",""
"計(受取手形)","","","","","1193500","",""
"電子債権","","","","","","",""
"東海熔材(株)","令5.3.31","令5.7.31","","","1802240","","浜松磐田信金"
"〃","令5.4.28","令5.8.31","","","23751530","","浜松磐田信金"
"〃","令5.6.30","令5.10.31","","","40316650","","浜松磐田信金"
"日本発条(株)","令5.6.30","令5.10.31","","","4675000","","三菱UFJ銀行"
"計(電子債権)","","","","","70545420","",""
"計","","","","","71738920","",""
