"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"テイボー(株)","","4.11.10","","","7327668","",""
"〃","","4.12.10","","","6084923","",""
"〃","","5.1.10","","","5606244","",""
"〃","","5.2.10","","","7862107","",""
"(有)名古屋ポリマー","","4.11.30","","","1349260","",""
"〃","","4.12.31","","","3117840","",""
"(株)服部商店","","4.11.30","","","10000000","",""
"〃","","4.11.30","","","2582208","",""
"〃","","4.12.31","","","9124313","",""
"〃","","5.1.31","","","10000000","",""
"〃","","5.1.31","","","2810789","",""
"(株)廣瀬商会","","4.11.20","","","1660725","",""
"マルサワケミカル","","4.11.30","","","2000000","",""
"〃","","4.11.30","","","2000000","",""
"〃","","4.12.31","","","2000000","",""
"〃","","4.12.31","","","2000000","",""
"〃","","5.1.31","","","2000000","",""
"〃","","5.1.31","","","2000000","",""
"睦物産(株)","","4.12.31","","","5000000","",""
"〃","","4.12.31","","","1902394","",""
"〃","","5.1.31","","","2948577","",""
"ヤマハチケミカル(株)","","4.11.30","","","1098752","",""
"〃","","4.12.31","","","1293215","",""
"合計","","","","","","",""
