"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"大和シャーリング(株)","令5.5.31","令5.9.30","りそな銀行","大阪西区支店","5000000","",""
"ソノダ","令5.4.17","令5.8.15","百五銀行","桑名支店","110000","",""
"ソノダ","令5.4.28","令5.8.25","みずほ銀行","銀座支店","890000","",""
"ソノダ","令5.5.10","令5.9.10","十六銀行","揖斐川支店","674234","",""
"(株)キコ・ステンレス","令5.4.20","令5.8.31","三菱UFJ銀行","上本町支店","10000000","",""
"(株)キコ・ステンレス","令5.5.31","令5.8.31","北陸銀行","今里支店","2714240","",""
"(株)キコ・ステンレス","令5.5.31","令5.8.31","北陸銀行","今里支店","10000000","",""
"(株)キコ・ステンレス","令5.4.28","令5.9.30","大阪商工信用金庫","高井田支店","5000000","",""
"(株)キコ・ステンレス","令5.4.28","令5.9.30","三井住友銀行","大森支店","4688101","",""
"(株)キコ・ステンレス","令5.5.31","令5.9.30","三菱UFJ銀行","西院支店","1997083","",""
"(株)キコ・ステンレス","令5.4.28","令5.9.30","大阪商工信用金庫","高井田支店","5000000","",""
"(株)キコ・ステンレス","令5.5.20","令5.9.30","三菱UFJ銀行","上本町支店","19759267","",""
"名古屋圧延工業(株)","令5.6.9","令5.10.10","名古屋銀行","八熊支店","4926160","",""
"(株)ホウキン","令5.6.10","令5.10.10","豊川信用金庫","豊橋支店","600385","",""
"(株)ホウキン","令5.6.10","令5.10.10","豊川信用金庫","豊橋支店","10000000","",""
"中京ステンレス(株)","令5.6.10","令5.10.5","岡崎信用金庫","熱田支店","653235","",""
"(株)エムズ鋼商","令5.3.31","令5.8.5","三菱UFJ銀行","堀田支店","1000000","",""
"(株)エムズ鋼商","令5.4.17","令5.8.15","北陸銀行","小杉支店","169913","",""
"(株)エムズ鋼商","令5.4.20","令5.8.20","愛知銀行","蟹江支店","556322","",""
"(株)小河商店","令5.6.12","令5.10.10","三菱UFJ銀行","上前津支店","502264","",""
"兼岩(株)","令5.4.14","令5.8.18","三井住友銀行","名古屋支店","422367","",""
"(株)ミツヤ","令5.3.15","令5.7.15","みずほ銀行","名古屋中央支店","1900000","",""
"(株)ミツヤ","令5.4.14","令5.8.18","三井住友銀行","名古屋支店","1875467","",""
"計","","","","","","",""
