"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)信貴造船所","令5.5.25","令5.9.22","","","11069641","",""
"(株)信貴造船所","令5.6.26","令5.10.23","","","5759974","",""
"(株)信貴造船所","令5.7.25","令5.11.22","","","9631556","",""
"(株)信貴造船所","令5.8.25","令5.12.23","","","8954704","",""
"岡野鈑金工業(株)","令5.5.19","令5.9.20","","","660000","",""
"岡野鈑金工業(株)","令5.7.20","令5.11.20","","","665060","",""
"岡野鈑金工業(株)","令5.8.21","令5.12.20","","","1127610","",""
"(株)ミサキ","令5.5.22","令5.9.5","","","225984","",""
"(株)ミサキ","令5.5.22","令5.9.20","","","899866","",""
"(株)ミサキ","令5.6.20","令5.9.15","","","649000","",""
"(株)ミサキ","令5.7.18","令5.10.31","","","177100","",""
"(株)ミサキ","令5.8.21","令5.9.30","","","422000","",""
"(株)池崎鉄工所","令5.6.20","令5.9.30","","","1116420","",""
"(株)池崎鉄工所","令5.7.14","令5.10.31","","","453283","",""
"(株)池崎鉄工所","令5.8.17","令5.11.30","","","364555","",""
"(株)秋田機械工業所","令5.5.10","令5.9.20","","","369600","",""
"(株)秋田機械工業所","令5.7.11","令5.10.10","","","1175460","",""
"その他","","","","","3618357","",""
"手持手形計","","","","","47340170","",""
"福西鋳物(株)","令5.7.18","令5.11.20","","","906070","","8/31大和特殊鋼(株)へ"
"エヌピイ工業(株)","令5.6.26","令5.10.25","","","797500","","7/31大和特殊鋼(株)へ"
"(株)幸伸","令5.7.31","令5.11.30","","","251570","","8/31すばるスチール(株)へ"
"裏書手形計","","","","","1955140","",""
"計","","","","","49295310","",""
