"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)大神","R5.9.29","R6.1.31","","","779020","佐賀工場団地協同組合",""
"杉原エンジニアリング","R5.9.29","R6.1.15","","","2530000","佐賀工場団地協同組合",""
"ケンコントロールズ","R5.9.29","R6.1.15","","","742500","佐賀工場団地協同組合",""
"受取手形計","","","","","4051520","",""
"(株)大神","R5.6.30","R5.10.31","","","1934031","佐賀工場団地協同組合","7/3割引"
"〃","R5.7.31","R5.11.30","","","882915","佐賀工場団地協同組合","7/3割引"
"〃","R5.8.31","R5.12.31","","","1236950","佐賀工場団地協同組合","9/4割引"
"ケンコントロールズ","R5.7.31","R5.11.30","","","2106654","佐賀工場団地協同組合","8/3割引"
"ケンコントロールズ","R5.6.30","R5.10.31","","","354618","佐賀工場団地協同組合","7/3割引"
"大村技研","R5.8.1","R5.11.30","","","154963","佐賀工場団地協同組合","8/8割引"
"ニシハツ産業(株)","R5.8.3","R5.11.20","","","501644","佐賀工場団地協同組合","8/2割引"
"〃","R5.8.10","R5.12.20","","","3231057","佐賀工場団地協同組合","9/4割引"
"〃","R5.9.11","R6.1.20","","","723822","佐賀工場団地協同組合","9/15割引"
"割引手形計","","","","","11126654","",""
"計","","","","","15178174","",""
