"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)アラクス","","5.11.11","","","2680000","",""
"〃","","5.12.12","","","1466240","",""
"〃","","6.1.11","","","1480000","",""
"〃","","6.1.12","","","1056125","",""
"〃","","6.2.11","","","1060000","",""
"稲畑ファインテック(株)","","5.11.30","","","5736481","",""
"〃","","5.12.31","","","3322149","",""
"〃","","6.1.31","","","6953052","",""
"合同会社イーエムエス","","6.1.25","","","1565300","",""
"(株)エイムス","","5.11.10","","","1252654","",""
"〃","","5.11.30","","","3118205","",""
"〃","","5.11.30","","","1127192","",""
"〃","","5.12.5","","","1012437","",""
"〃","","5.12.10","","","4864750","",""
"〃","","5.12.31","","","1546500","",""
"〃","","6.1.31","","","10505554","",""
"旭洋(株)","","5.11.30","","","12242123","",""
"〃","","5.12.31","","","6049570","",""
"〃","","6.1.31","","","8875288","",""
"晃栄化学工業(株)","","5.11.30","","","3000000","",""
"〃","","5.11.30","","","3000000","",""
"〃","","5.11.30","","","3000000","",""
"〃","","5.11.30","","","3000000","",""
"合計","","","","","","",""
