"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)井上商事","5.5.22","5.9.20","中国銀行","三石支店","2177778","",""
"(株)井上商事","5.6.20","5.10.20","中国銀行","三石支店","2347525","",""
"(株)井上南茸","5.7.20","5.11.20","中国銀行","三石支店","955645","",""
"(株)井上商事","5.8.21","5.12.20","中国銀行","三石支店","2518583","",""
"(株)丸豊鋳材製作所","5.5.31","5.10.2","中国銀行","玉島支店","633344","",""
"(株)丸豊鋳材製作所","5.5.31","5.10.2","中国銀行","玉島支店","3000000","",""
"(株)丸豊鋳材製作所","5.6.30","5.10.31","中国銀行","玉島支店","3000000","",""
"(株)丸豊鋳材製作所","5.6.30","5.10.31","中国銀行","玉島支店","230194","",""
"(株)丸豊鋳材製作所","5.7.31","5.11.30","中国銀行","玉島支店","429272","",""
"(株)丸豊鋳材製作所","5.7.31","5.11.30","中国銀行","玉島支店","3000000","",""
"(株)丸豊鋳材製作所","5.8.31","6.1.4","中国銀行","玉島支店","3000000","",""
"(株)丸豊鋳材製作所","5.8.31","6.1.4","中国銀行","玉島支店","185844","",""
"(株)合同セラミックス","5.4.28","5.9.29","みずほ銀行","大阪法人支店","904581","",""
"(株)合同セラミックス","5.5.31","5.10.31","みずほ銀行","大阪法人支店","1268032","",""
"(株)合同セラミックス","5.6.30","5.11.30","みずほ銀行","大阪法人支店","2148788","",""
"(株)合同セラミックス","5.7.31","5.12.27","みずほ銀行","大阪法人支店","2172460","",""
"(株)合同セラミックス","5.8.31","6.1.31","みずほ銀行","大阪法人支店","2120373","",""
"(株)三石ハイセラム","5.5.31","5.10.2","中国銀行","大阪支店","1542250","",""
"(株)三石ハイセラム","5.6.30","5.10.31","中国銀行","大阪支店","2217600","",""
"(株)大平","5.5.10","5.9.10","中国銀行","三石支店","161794","",""
"(株)大平","5.6.10","5.10.10","中国銀行","三石支店","244703","",""
"(株)大平","5.7.10","5.11.10","中国銀行","三石支店","164121","",""
"(株)大平","5.8.10","5.12.10","中国銀行","三石支店","299195","",""
"計","","","","","","",""
