"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(受取手形)","","","","","","",""
"(株)永木精機","R5.3.25","R5.7.15","みずほ・守口市","","1241870","",""
"(株)精器商会","R5.3.31","R5.7.31","UFJ・八事","","30000000","",""
"〃","R5.4.28","R5.8.31","UFJ・八事","","30000000","",""
"〃","R5.5.31","R5.9.30","UFJ・八事","","30000000","",""
"〃","R5.5.31","R5.9.30","UFJ・八事","","10000000","",""
"(株)永木精機","R5.6.25","R5.10.15","みずほ・守口市","","631931","",""
"(株)精器商会","R5.6.30","R5.10.31","UFJ・八事","","30000000","",""
"受取手形計","","","","","131873801","",""
"(電子記録債権)","","","","","","",""
"島津プレシジョンテクノロジー(株)","R5.3.27","R5.7.25","","","333960","",""
"サンライズ工業(株)","R5.3.31","R5.7.31","","","372900","",""
"井澤金属(株)","R5.4.28","R5.7.31","","","700255","",""
"(株)ISSリアライズ","R5.4.28","R5.7.31","","","2081541","",""
"サンライズ工業(株)","R5.4.28","R5.8.31","","","372900","",""
"井澤金属(株)","R5.5.31","R5.8.31","","","1339307","",""
"(株)ISSリアライズ","R5.5.31","R5.8.31","","","1050500","",""
"サンライズ工業(株)","R5.5.31","R5.9.30","","","372900","",""
"(株)ISSリアライズ","R5.6.30","R5.9.29","","","525250","",""
"サンライズ工業(株)","R5.6.30","R5.10.31","","","372900","",""
"","","電子記録債権計","","","7522413","",""
"計","","","","","","",""
