"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"備忘勘定","","","","","1","",""
"(株)新栄","4.6.10","4.10.5","","","1606000","",""
"(株)新生組","4.6.10","4.10.10","","","1711000","",""
"上田工業(株)","4.6.20","4.10.15","","","640000","",""
"(株)岩田組","4.6.30","4.10.31","","","580000","",""
"(株)新生組","4.7.11","4.11.10","","","3000000","",""
"(株)新生組","4.7.11","4.11.10","","","462000","",""
"(株)岩田組","4.7.29","4.11.30","","","860000","",""
"(株)新生組","4.8.10","4.12.10","","","2000000","",""
"(株)新生組","4.8.10","4.12.10","","","1253000","",""
"(株)本田建設","4.8.10","4.11.30","","","1100000","",""
"(株)大林組","4.8.12","4.10.15","","","7500000","",""
"南生建設(株)","4.8.25","4.10.25","","","1500000","",""
"(株)新生組","4.9.12","5.1.10","","","1415000","",""
"上田工業(株)","4.9.20","5.1.15","","","490000","",""
"南生建設(株)","4.9.26","4.11.25","","","1300000","",""
"松尾建設(株)","4.9.26","5.1.25","","","522000","",""
"合計","","","","","25939001","",""
