"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"かんき(株)","04.10.20～04.11.20","","三菱UFJ/難波","","14174188","三井物産プラスチック(株)","譲渡でんさい"
"平田精工ジャパン(株)","04.10.31","","みずほ/川越駅前","","4766345","〃","〃"
"行田電線(株)","04.10.31","","三菱UFJ/城東","","3780700","〃","〃"
"(株)福島明工社","04.10.31","","三井住友/練馬","","3600077","〃","〃"
"(株)テージーケー","04.10.31～04.10.31","","三菱UFJ/八王子中央","","2823155","〃","〃"
"(株)原田製作所","04.10.05","","朝日信金/西町","","2300000","〃","〃"
"前田樹脂(有)","04.10.05","","熊谷商工信組/川本","","2278430","〃","〃"
"その他6件","04.10.11～04.10.31","","","","3551647","〃","〃"
"平田精工ジャパン(株)","04.11.30","","みずほ/川越駅前","","4917379","昭和電工マテリアルズ・テクノサービス(株)","譲渡でんさい"
"(株)原田製作所","04.11.07","","朝日信金/西町","","1843705","〃","〃"
"桐里工業(株)","04.10.20～04.11.30","","足利/秩父他","","14135102","稲畑産業(株)",""
"(株)根上産業","04.10.10","","西京信金/練馬","","8543937","〃",""
"大東通信機(株)","04.11.15","","三井住友/目黒","","5667926","〃",""
"日本合材(株)","04.10.31～04.11.30","","岡崎信金/代官町他","","3675513","〃",""
"東洋樹脂(株)","04.10.31","","三井住友/日本橋","","2297727","〃",""
"(株)東新ポリマー","04.10.05～04.11.05","","芝信金/不動前","","1775684","〃",""
"その他2件","04.10.11～04.11.05","","","","1232452","〃",""
"裏書手形小計","","","","","81363967","",""
