"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)フカガワ","4・12・29","5・4・30","埼玉りそな銀行","西川口支店","305996","",""
"〃","5・1・31","5・5・31","〃","〃","389454","",""
"〃","5・2・28","5・6・30","〃","〃","433981","",""
"〃","5・3・31","5・7・31","〃","〃","1783791","",""
"〃","5・4・28","5・8・31","〃","〃","478641","",""
"(株)大気社","4・12・27","5・4・30","りそな銀行","新都心営業部","5170000","",""
"〃","5・1・31","5・5・31","三菱UFJ銀行","新宿新都心支店","8400000","",""
"〃","5・2・28","5・6・30","りそな銀行","新都心営業部","4450000","",""
"小計","","","","","21411863","",""
"計","","","","","21411863","",""
