"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"手許手形","","","","","","",""
"(株)北電子","4.1.31","4.6.30","三菱UFJ銀行","西池袋支店","10000000","",""
"(株)北電子","4.1.31","4.6.30","三菱UFJ銀行","西池袋支店","30000000","",""
"(株)北電子","4.2.28","4.7.31","三菱UFJ銀行","西池袋支店","1342770","",""
"(株)サンコーシャ","4.2.25","4.6.30","商工組合中央金庫","横浜西口支店","2211550","",""
"小計","","","","","43554320","",""
"割引手形","","","","","","",""
"(株)北電子","3.12.31","4.5.31","三菱UFJ銀行","西池袋支店","9631391","",""
"(株)北電子","3.12.31","4.5.31","三菱UFJ銀行","西池袋支店","30000000","",""
"(株)サンコーシャ","3.11.30","4.3.31","商工組合中央金庫","横浜西口支店","6236340","",""
"(株)サンコーシャ","3.12.29","4.4.30","商工組合中央金庫","横浜西口支店","3140170","",""
"(株)サンコーシャ","4.1.28","4.5.31","商工組合中央金庫","横浜西口支店","3096055","",""
"東ブレ(株)","3.11.30","4.3.31","商工組合中央金","横浜西口支店","520762","",""
"小計","","","","","52624718","",""
"裏書手形","","","","","","",""
"(株)北電子","3.11.30","4.4.30","三菱UFJ銀行","西池袋支店","8469065","",""
"(株)北電子","3.10.31","4.3.31","三菱UFJ銀行","西池袋支店","7457945","",""
"(株)北電子","4.1.31","4.6.30","三菱UFJ銀行","西池袋支店","1106954","",""
"小計","","","","","17033964","",""
"計","","","","","113213002","",""
