"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"馬淵建設株","令5.7.31","令5.11.30","横浜","本店営業部","19550000","",""
"大成ユーレック(株)","令5.7.25","令5.11.30","みずほ","大手町営業部","20000000","",""
"大成ユーレック(株)","令5.7.25","令5.11.30","みずほ","大手町営業部","5000000","",""
"大成ユーレック(株)","令5.7.25","令5.11.30","みずほ","大手町営業部","600000","",""
"令5年11月計","","","","","45150000","",""
"(株)合田工務店","令5.8.10","令5.12.10","みずほ","芝","1400000","",""
"馬淵建設(株)","令5.8.31","令5.12.31","横浜","本店営業部","16240000","",""
"令5年12月計","","","","","17640000","",""
"大成建設(株)","令5.8.26","令5.10.31","みずほ信託","","7100000","",""
"大成ユーレック(株)","令5.8.25","令5.10.31","みずほ","大手町営業部","30000000","",""
"大成ユーレック(株)","令5.8.25","令5.10.31","みずほ","大手町営業部","5000000","",""
"大成ユーレック(株)","令5.8.25","令5.10.31","みずほ","大手町営業部","2000000","",""
"大成ユーレック(株)","令5.8.25","令5.10.31","みずほ","大手町営業部","1500000","",""
"令5年10月計","","","","","45600000","",""
"馬淵建設株","令5.9.30","令6.1.31","横浜","本店営業部","13000000","",""
"令6年1月計","","","","","13000000","",""
"大成建設(株)","令5.9.25","令5.11.30","みずほ信託","","7200000","",""
"令5年11月計","","","","","7200000","",""
"馬淵建設(株)","令5.5.25","令5.9.30","横浜","本店営業部","7790000","",""
"令5年9月計","","","","","7790000","",""
"馬淵建設(株)","令5.6.26","令5.10.31","横浜","本店営業部","20250000","",""
"令5年10月計","","","","","20250000","",""
"計","","","","","156630000","",""
