ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,103184,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,103184,202507,買掛金,買掛金,,伊籐超短波(株),伊籐超短波(株),文京区白山1-23-15,文京区白山1-23-15,,,7677543,7677543,,,,
,,3,000,103184,202507,〃,〃,,インターリハ(株),インターリハ(株),東京都北区上中里1-37-15,東京都北区上中里1-37-15,,,1982200,1982200,,,,
,,4,000,103184,202507,〃,〃,,(株)釜屋もぐさ,(株)釜屋もぐさ,中央区日本橋小綱町6-1,中央区日本橋小綱町6-1,,,4149456,4149456,,,,
,,5,000,103184,202507,〃,〃,,呉江市佳康針灸,呉江市佳康針灸,中国蘇州市呉江,中国蘇州市呉江,,,6134488,6134488,,,,
,,6,000,103184,202507,〃,〃,,佐藤商事(株),佐藤商事(株),東京都世田谷区下馬5-28-5,東京都世田谷区下馬5-28-5,,,1301631,1301631,,,,
,,7,000,103184,202507,〃,〃,,(有)佐藤竹右衛門商店,(有)佐藤竹右衛門商店,新潟県上越市名立区名立大町,新潟県上越市名立区名立大町,,,2330526,2330526,,,,
,,8,000,103184,202507,〃,〃,,酒井医療(株),酒井医療(株),横浜市都筑区勝田南2-18-5,横浜市都筑区勝田南2-18-5,,,9060760,9060760,,,,
,,9,000,103184,202507,〃,〃,,セイリン(株),セイリン(株),静岡市清水区袖師町1007-1,静岡市清水区袖師町1007-1,,,21639164,21639164,,,,
,,10,000,103184,202507,〃,〃,,(株)全医療器,(株)全医療器,福岡県福岡市南区鶴田3丁目,福岡県福岡市南区鶴田3丁目,,,2578544,2578544,,,,
,,11,000,103184,202507,〃,〃,,(株)高田ベット製作所,(株)高田ベット製作所,大阪市泉南区りんくう南浜2-27,大阪市泉南区りんくう南浜2-27,,,3055856,3055856,,,,
,,12,000,103184,202507,〃,〃,,(株)大和漢,(株)大和漢,大阪府藤井寺市道明寺1-4-40,大阪府藤井寺市道明寺1-4-40,,,1914208,1914208,,,,
,,13,000,103184,202507,〃,〃,,テイコクファルマケア(株),テイコクファルマケア(株),東京都中央区日本橋小舟町6-6,東京都中央区日本橋小舟町6-6,,,1905548,1905548,,,,
,,14,000,103184,202507,〃,〃,,(株)テクノリンク,(株)テクノリンク,新潟市秋葉区荻島2-30-15,新潟市秋葉区荻島2-30-15,,,3637755,3637755,,,,
,,15,000,103184,202507,〃,〃,,(株)日本メディックス,(株)日本メディックス,千葉県柏市若自毛1157,千葉県柏市若自毛1157,,,10322225,10322225,,,,
,,16,000,103184,202507,〃,〃,,日進医療器(株),日進医療器(株),大阪府大阪市中央区道修町1-2-4,大阪府大阪市中央区道修町1-2-4,,,1784387,1784387,,,,
,,17,000,103184,202507,〃,〃,,(株)ニトムズ,(株)ニトムズ,品川区東品川4-12-4シーサイドパークタワー7階,品川区東品川4-12-4シーサイドパークタワー7階,,,2487760,2487760,,,,
,,18,000,103184,202507,〃,〃,,(株)前田豊吉商店,(株)前田豊吉商店,杉並区南荻窪1-22-15,杉並区南荻窪1-22-15,,,2084864,2084864,,,,
,,19,000,103184,202507,〃,〃,,ミナト医科学(株),ミナト医科学(株),大阪市淀川区新北野3-13-11,大阪市淀川区新北野3-13-11,,,7072160,7072160,,,,
,,20,000,103184,202507,〃,〃,,ミューラージャパン(株),ミューラージャパン(株),神奈川県横浜市中区山下町74-1,神奈川県横浜市中区山下町74-1,,,1637501,1637501,,,,
,,21,000,103184,202507,〃,〃,,(株)山正,(株)山正,滋賀県長浜市内保町238-2,滋賀県長浜市内保町238-2,,,3283226,3283226,,,,
,,22,000,103184,202507,〃,〃,,(株)吉田養真堂,(株)吉田養真堂,奈良県橿原市南八木町3-8-22,奈良県橿原市南八木町3-8-22,,,2781108,2781108,,,,
,,23,000,103184,202507,〃,〃,,その他134件,その他134件,,,,,34843623,34843623,,,,
,,24,000,103184,202507,(小計),(小計),,,,,,,,133664533,133664533,,,,
,,25,000,103184,202507,計,計,,,,,,,,,,,,,
