ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,630515,202507,【材料費】,【材料費】,,,,,,,,,,,,,
,,2,000,630515,202507,期首材料棚卸高,期首材料棚卸高,,"28,961,907","28,961,907",,,,,,,,,,
,,3,000,630515,202507,主要材料費,主要材料費,,"353,698,549","353,698,549",,,,,,,,,,
,,4,000,630515,202507,補助材料費,補助材料費,,"20,534,213","20,534,213",,,,,,,,,,
,,5,000,630515,202507,**小計**,**小計**,,"403,194,669","403,194,669",,,,,,,,,,
,,6,000,630515,202507,期末材料棚卸高,期末材料棚卸高,,"▲27,852,825","▲27,852,825","375,341,844","375,341,844",,,,,,,,
,,7,000,630515,202507,【労務費】,【労務費】,,,,,,,,,,,,,
,,8,000,630515,202507,賃金給料,賃金給料,,"39,174,279","39,174,279",,,,,,,,,,
,,9,000,630515,202507,雑給,雑給,,"41,778,817","41,778,817",,,,,,,,,,
,,10,000,630515,202507,賞与,賞与,,"1,010,000","1,010,000",,,,,,,,,,
,,11,000,630515,202507,法定福利費,法定福利費,,"6,205,443","6,205,443",,,,,,,,,,
,,12,000,630515,202507,福利厚生費,福利厚生費,,"4,137,483","4,137,483","92,306,022","92,306,022",,,,,,,,
,,13,000,630515,202507,【外注加工費】,【外注加工費】,,,,,,,,,,,,,
,,14,000,630515,202507,外注加工費,外注加工費,,,,"824,901","824,901",,,,,,,,
,,15,000,630515,202507,【経費】,【経費】,,,,,,,,,,,,,
,,16,000,630515,202507,減価償却費,減価償却費,,"50,788,324","50,788,324",,,,,,,,,,
,,17,000,630515,202507,地代家賃,地代家賃,,"7,260,000","7,260,000",,,,,,,,,,
,,18,000,630515,202507,修繕費,修繕費,,"15,043,638","15,043,638",,,,,,,,,,
,,19,000,630515,202507,水道光熱費,水道光熱費,,"4,320,362","4,320,362",,,,,,,,,,
,,20,000,630515,202507,電力費,電力費,,"20,476,338","20,476,338",,,,,,,,,,
,,21,000,630515,202507,消耗品費,消耗品費,,"8,092,181","8,092,181",,,,,,,,,,
,,22,000,630515,202507,荷造包装費,荷造包装費,,"205,080,499","205,080,499",,,,,,,,,,
,,23,000,630515,202507,燃料費,燃料費,,"27,497,767","27,497,767",,,,,,,,,,
,,24,000,630515,202507,衛生管理費,衛生管理費,,"28,103,390","28,103,390",,,,,,,,,,
,,25,000,630515,202507,支払手数料,支払手数料,,"3,199,579","3,199,579",,,,,,,,,,
,,26,000,630515,202507,リース料,リース料,,"6,214,887","6,214,887","376,076,965","376,076,965",,,,,,,,
,,27,000,630515,202507,当期製品製造原価,当期製品製造原価,,,,"844,549,732","844,549,732",,,,,,,,
