ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,255230,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,255230,202507,買掛金,買掛金,,ダイト(株),ダイト(株),富山市八日町326,富山市八日町326,,,1014592,1014592,,,,
,,3,000,255230,202507,〃,〃,,並木薬品(株),並木薬品(株),富山市問屋町三丁目1-33,富山市問屋町三丁目1-33,,,1541298,1541298,,,,
,,4,000,255230,202507,〃,〃,,(株)三田商会,(株)三田商会,富山市問屋町2-5-5,富山市問屋町2-5-5,,,1154573,1154573,,,,
,,5,000,255230,202507,〃,〃,,(株)サブリメントジャパン,(株)サブリメントジャパン,東京都西多摩郡瑞穂町長岡3-7-6,東京都西多摩郡瑞穂町長岡3-7-6,,,1999242,1999242,,,,
,,6,000,255230,202507,〃,〃,,(株)北都高速運輸倉庫,(株)北都高速運輸倉庫,下新川郡入善町下飯野218-1,下新川郡入善町下飯野218-1,,,2068550,2068550,,,,
,,7,000,255230,202507,〃,〃,,多田薬品工業(株),多田薬品工業(株),高岡市波岡25,高岡市波岡25,,,6708647,6708647,,,,
,,8,000,255230,202507,〃,〃,,(株)細川洋行,(株)細川洋行,東京都千代田区二番町11-5,東京都千代田区二番町11-5,,,1794144,1794144,,,,
,,9,000,255230,202507,〃,〃,,(株)吉野工業所,(株)吉野工業所,11/21東京都江東区大島3-2-6,11/21東京都江東区大島3-2-6,,,11458526,11458526,,,,
,,10,000,255230,202507,〃,〃,,近畿容器(株),近畿容器(株),大阪市北区東天満2-5-7,大阪市北区東天満2-5-7,,,12840410,12840410,,,,
,,11,000,255230,202507,〃,〃,,(株)パウレック,(株)パウレック,埼玉県吉川市中井65-1,埼玉県吉川市中井65-1,,,1315600,1315600,,,,
,,12,000,255230,202507,〃,〃,,(株)ウォーライト,(株)ウォーライト,富山市根塚町2丁目2番地13,富山市根塚町2丁目2番地13,,,1456503,1456503,,,,
,,13,000,255230,202507,〃,〃,,カネダ(株),カネダ(株),東京都中央区日本橋本町1-4-12カネダ日本橋センタービルディング,東京都中央区日本橋本町1-4-12カネダ日本橋センタービルディング,,,2370830,2370830,,,,
,,14,000,255230,202507,〃,〃,,(株)京都製作所,(株)京都製作所,京都濱伏見区淀美豆町377-1,京都濱伏見区淀美豆町377-1,,,72115560,72115560,,,,
,,15,000,255230,202507,〃,〃,,日本通運(株),日本通運(株),東京都港区東新橋1丁目9番3号,東京都港区東新橋1丁目9番3号,,,2822845,2822845,,,,
,,16,000,255230,202507,〃,〃,,富士通Japan(株),富士通Japan(株),東京都港区東新橋1-5-2,東京都港区東新橋1-5-2,,,1079749,1079749,,,,
,,17,000,255230,202507,〃,〃,,(株)一心堂,(株)一心堂,富山市太郎丸本町4丁目3-2,富山市太郎丸本町4丁目3-2,,,1562034,1562034,,,,
,,18,000,255230,202507,〃,〃,,(株)インテック,(株)インテック,富山市牛島新町5-5,富山市牛島新町5-5,,,1849237,1849237,,,,
,,19,000,255230,202507,〃,〃,,資生堂薬品(株),資生堂薬品(株),東京都港区浜松町2-3-1,東京都港区浜松町2-3-1,,,1077901,1077901,,,,
,,20,000,255230,202507,〃,〃,,TNIロジスティクス(株),TNIロジスティクス(株),富山県富山市水橋市田袋143,富山県富山市水橋市田袋143,,,4433374,4433374,,,,
,,21,000,255230,202507,〃,〃,,スペラネクサス(株),スペラネクサス(株),東京都中央区日本橋本町4丁目8番2号,東京都中央区日本橋本町4丁目8番2号,,,5469420,5469420,,,,
,,22,000,255230,202507,〃,〃,,久光製薬(株),久光製薬(株),佐賀県鳥栖市田代代官町408番地,佐賀県鳥栖市田代代官町408番地,,,1072481,1072481,,,,
,,23,000,255230,202507,〃,〃,,三木化学工業(株),三木化学工業(株),兵庫県姫路市広畑区蒲田5-210,兵庫県姫路市広畑区蒲田5-210,,,1144000,1144000,,,,
