ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,938005,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,938005,202507,売掛金,売掛金,,全農県本部,全農県本部,岡山県岡山市南区藤田566-128,岡山県岡山市南区藤田566-128,,,7139309,7139309,,,,
,,3,000,938005,202507,売掛金,売掛金,,関西梱包(株),関西梱包(株),奈良県大和郡山市池沢町258-10,奈良県大和郡山市池沢町258-10,,,6520160,6520160,,,,
,,4,000,938005,202507,売掛金,売掛金,,日ノ丸急送(株),日ノ丸急送(株),香川県高松市朝日町6-7-30,香川県高松市朝日町6-7-30,,,5931055,5931055,,,,
,,5,000,938005,202507,売掛金,売掛金,,(有)新延孵化場,(有)新延孵化場,香川県三豊市三野町吉津甲984,香川県三豊市三野町吉津甲984,,,5611068,5611068,,,,
,,6,000,938005,202507,売掛金,売掛金,,日清アソシエイツ(株),日清アソシエイツ(株),大阪府大阪市淀川区宮原3-5-36,大阪府大阪市淀川区宮原3-5-36,,,5463970,5463970,,,,
,,7,000,938005,202507,売掛金,売掛金,,その他,その他,,,,,266293734,266293734,,,,
,,8,000,938005,202507,計,計,,,,,,,,956018354,956018354,,,,
,,9,000,938005,202507,,,,,,,,,,16728253,16728253,,,,
,,10,000,938005,202507,,,,,,,,,,3478169,3478169,,,,
,,11,000,938005,202507,,,,,,,,,,3428040,3428040,,,,
,,12,000,938005,202507,,,,,,,,,,1156709,1156709,,,,
,,13,000,938005,202507,,,,,,,,,,681697,681697,,,,
,,14,000,938005,202507,,,,,,,,,,569169,569169,,,,
,,15,000,938005,202507,,,,,,,,,,353372,353372,,,,
,,16,000,938005,202507,計,計,,,,,,,,26395409,26395409,,,,
,,17,000,938005,202507,未収入金,未収入金,,(株)三石運輸,(株)三石運輸,宮城県大崎市田尻蕉栗字大久保東21,宮城県大崎市田尻蕉栗字大久保東21,,,27815234,27815234,,,,
,,18,000,938005,202507,未収入金,未収入金,,(公財)児童育成協会,(公財)児童育成協会,岡山県岡山市北区大供1-1-1,岡山県岡山市北区大供1-1-1,,,8013564,8013564,ちるりら保育園,ちるりら保育園,,
,,19,000,938005,202507,未収入金,未収入金,,明生運輸(株),明生運輸(株),岡山県岡山市東区大多羅町104-2,岡山県岡山市東区大多羅町104-2,,,3727250,3727250,,,,
,,20,000,938005,202507,未収入金,未収入金,,(株)Gem,(株)Gem,岡山県岡山市南区藤田564-162,岡山県岡山市南区藤田564-162,,,1563340,1563340,,,,
,,21,000,938005,202507,未収入金,未収入金,,その他,その他,,,,,188648,188648,,,,
,,22,000,938005,202507,計,計,,,,,,,,41308036,41308036,,,,
,,23,000,938005,202507,未収利息,未収利息,,,,,,,,8414664,8414664,,,,
,,24,000,938005,202507,未収利息,未収利息,,,,,,,,3651040,3651040,,,,
,,25,000,938005,202507,合計,合計,,,,,,,,,,,,,
