20250724123102130,1,1,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.1.5,5.1.5,5.4.30,5.4.30,南都銀行,南都銀行,,高取支店,高取支店,595657,595657,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724123102130,1,2,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.2.1,5.2.1,5.5.31,5.5.31,南都銀行,南都銀行,,高取支店,高取支店,586707,586707,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724123102130,1,3,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.3.1,5.3.1,5.6.30,5.6.30,南都銀行,南都銀行,,高取支店,高取支店,695361,695361,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724123102130,1,4,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.4.3,5.4.3,5.7.31,5.7.31,南都銀行,南都銀行,,高取支店,高取支店,529659,529659,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724123102130,1,5,001,000218,202507,,,その他3件,その他3件,2350,30,30,20,,,,,,,,,,738079,738079,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724123102130,1,6,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.1.5,5.1.5,5.4.30,5.4.30,南都銀行,南都銀行,,高取支店,高取支店,595657,595657,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724123102130,1,7,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.2.1,5.2.1,5.5.31,5.5.31,南都銀行,南都銀行,,高取支店,高取支店,586707,586707,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724123102130,1,8,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.3.1,5.3.1,5.6.30,5.6.30,南都銀行,南都銀行,,高取支店,高取支店,695361,695361,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724123102130,1,9,001,000218,202507,,,共立薬品工業(株),共立薬品工業(株),2349,30,30,20,5.4.3,5.4.3,5.7.31,5.7.31,南都銀行,南都銀行,,高取支店,高取支店,529659,529659,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724123102130,1,10,001,000218,202507,,,その他3件,その他3件,2350,30,30,20,,,,,,,,,,738079,738079,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
