20250725171300530,1,1,001,000055,202507,,,四国医療器(株)高知支店,四国医療器(株)高知支店,2335,30,30,20,R4.3.10,R4.3.10,R4.6.5,R4.6.5,,,,,,502854,502854,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171300530,1,2,001,000055,202507,,,望星サイエンス(株),望星サイエンス(株),2336,30,30,20,R4.3.30,R4.3.30,R4.6.6,R4.6.6,,,,,,470250,470250,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171300530,1,3,001,000055,202507,,,(株)琉球光和,(株)琉球光和,2337,30,30,20,R4.3.16,R4.3.16,R4.6.7,R4.6.7,,,,,,1375959,1375959,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171300530,1,4,001,000055,202507,,,(株)青木器械店,(株)青木器械店,2338,30,30,20,R4.2.10,R4.2.10,R4.6.10,R4.6.10,,,,,,1429598,1429598,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171300530,1,5,001,000055,202507,,,(株)安中集栄堂,(株)安中集栄堂,2339,30,30,20,R4.3.10,R4.3.10,R4.6.10,R4.6.10,,,,,,226431,226431,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171300530,1,6,001,000055,202507,,,(株)大黒,(株)大黒,2480,30,30,20,R4.3.11,R4.3.11,R4.6.10,R4.6.10,,,,,,292259,292259,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171300530,1,7,001,000055,202507,,,(株)カワニシ,(株)カワニシ,2433,30,30,20,R4.3.11,R4.3.11,R4.6.10,R4.6.10,,,,,,1594269,1594269,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171300530,1,8,001,000055,202507,,,(株)カワニシ広島支店,(株)カワニシ広島支店,2482,30,30,20,R4.3.11,R4.3.11,R4.6.10,R4.6.10,,,,,,405731,405731,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171300530,1,9,001,000055,202507,,,(株)カワニシ広島支店,(株)カワニシ広島支店,2482,30,30,20,R4.3.11,R4.3.11,R4.6.10,R4.6.10,,,,,,43762,43762,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171300530,1,10,001,000055,202507,,,四国医療器(株),四国医療器(株),2340,30,30,20,R4.3.11,R4.3.11,R4.6.10,R4.6.10,,,,,,571379,571379,みずほ銀行自由が丘支店,みずほ銀行自由が丘支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
